NIT,REGIÓN,DEPARTAMENTO DOMICILIO,CIUDAD DOMICILIO,CIIU,MACROSECTOR,INGRESOS OPERACIONALES,GANANCIA (PÉRDIDA),TOTAL ACTIVOS,TOTAL PASIVOS,TOTAL PATRIMONIO,Año de Corte,id_razon_social,id_supervisor
805005717,Costa Pacífica,VALLE,YUMBO-VALLE,2819,MANUFACTURA,$0.03,$0.00,$0.03,$0.02,$0.01,2021,4829,1
800040422,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8530,SERVICIOS,$0.03,$0.00,$0.04,$0.02,$0.03,2021,4985,1
830514676,Costa Pacífica,VALLE,TULUA-VALLE,4632,COMERCIO,$0.03,$0.00,$0.00,$0.00,$0.00,2021,4912,1
900229438,Otros,META,VILLAVICENCIO-META,8699,SERVICIOS,$0.03,$0.00,$0.02,$0.01,$0.01,2021,6024,1
891180117,Otros,HUILA,LA PLATA-HUILA,8610,SERVICIOS,$0.03,$0.00,$0.04,$0.01,$0.03,2021,4788,2
890403515,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,4731,COMERCIO,$0.03,$0.00,$0.02,$0.01,$0.01,2021,5135,1
900267940,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8621,SERVICIOS,$0.03,-$0.00,$0.03,$0.01,$0.02,2021,5848,2
802003408,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,8691,SERVICIOS,$0.03,$0.00,$0.02,$0.01,$0.01,2021,6195,1
800169376,Costa Pacífica,CAUCA,POPAYAN-CAUCA,8010,SERVICIOS,$0.03,$0.00,$0.02,$0.01,$0.01,2021,5618,5
811014849,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,5224,SERVICIOS,$0.03,$0.00,$0.03,$0.02,$0.01,2021,4948,1
890913429,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,8010,SERVICIOS,$0.03,$0.00,$0.01,$0.00,$0.01,2021,5273,5
900356683,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,4631,COMERCIO,$0.03,$0.00,$0.01,$0.00,$0.01,2021,4852,1
830136065,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6201,SERVICIOS,$0.03,$0.00,$0.03,$0.01,$0.02,2021,5327,1
830056886,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4731,COMERCIO,$0.03,$0.00,$0.01,$0.00,$0.00,2021,4736,1
805012299,Costa Pacífica,VALLE,CALI-VALLE,6201,SERVICIOS,$0.03,$0.00,$0.03,$0.02,$0.01,2021,5180,1
860519822,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4731,COMERCIO,$0.03,$0.00,$0.03,$0.02,$0.01,2021,5512,1
900594046,Otros,VICHADA,SANTA-ROSALIA-VICHADA-VICHADA,126,AGROPECUARIO,$0.03,$0.01,$0.10,$0.01,$0.09,2021,5571,1
900869049,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1521,MANUFACTURA,$0.03,$0.00,$0.02,$0.01,$0.01,2021,7278,1
900170266,Costa Pacífica,VALLE,CALI-VALLE,4772,COMERCIO,$0.03,$0.00,$0.02,$0.01,$0.01,2021,4660,1
800130985,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4771,COMERCIO,$0.03,$0.01,$0.03,$0.01,$0.02,2021,4839,1
800101728,Centro - Oriente,SANTANDER,FLORIDABLANCA-SANTANDER,8691,SERVICIOS,$0.03,$0.00,$0.04,$0.02,$0.02,2021,4662,2
800219510,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,1410,MANUFACTURA,$0.03,$0.00,$0.02,$0.02,$0.01,2021,4850,1
800147371,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,2029,MANUFACTURA,$0.03,$0.00,$0.02,$0.01,$0.01,2021,6784,1
828001136,Otros,CAQUETA,FLORENCIA-CAQUETA,4645,COMERCIO,$0.03,$0.00,$0.01,$0.01,$0.01,2021,5243,1
900170958,Bogotá - Cundinamarca,CUNDINAMARCA,COTA -CUNDINAMARCA,1011,MANUFACTURA,$0.03,$0.00,$0.01,$0.01,$0.00,2021,5174,1
891200701,Costa Pacífica,NARIÑO,PASTO-NARIÑO,4711,COMERCIO,$0.03,$0.00,$0.01,$0.01,$0.00,2021,4435,1
901248066,Costa Pacífica,NARIÑO,PASTO-NARIÑO,1011,MANUFACTURA,$0.03,$0.00,$0.02,$0.01,$0.01,2021,4760,1
800231602,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8699,SERVICIOS,$0.03,$0.00,$0.04,$0.03,$0.02,2021,4940,2
900804080,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4664,COMERCIO,$0.03,$0.00,$0.05,$0.05,$0.00,2021,5659,1
890980040,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,8699,SERVICIOS,$0.03,$0.01,$0.05,$0.00,$0.04,2021,5209,2
811008298,Antioquia,ANTIOQUIA,SABANETA -ANTIOQUIA,4530,COMERCIO,$0.03,$0.00,$0.03,$0.02,$0.01,2021,4493,1
900266837,Centro - Oriente,SANTANDER,GIRON-SANTANDER,4711,COMERCIO,$0.03,$0.00,$0.01,$0.01,$0.00,2021,5396,1
830016608,Bogotá - Cundinamarca,CUNDINAMARCA,CAJICA-CUNDINAMARCA,2011,MANUFACTURA,$0.03,$0.00,$0.01,$0.01,$0.01,2021,5149,1
830080396,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4645,COMERCIO,$0.03,$0.00,$0.01,$0.01,$0.00,2021,4580,1
900401436,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4290,CONSTRUCCIÓN,$0.03,$0.03,$0.51,$0.05,$0.46,2021,2284,1
900210398,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4290,CONSTRUCCIÓN,$0.03,$0.00,$0.02,$0.01,$0.01,2021,6189,1
900321063,Costa Pacífica,VALLE,CALI-VALLE,5612,SERVICIOS,$0.03,$0.00,$0.01,$0.00,$0.01,2021,5238,1
890903475,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,7730,SERVICIOS,$0.03,$0.00,$0.07,$0.03,$0.04,2021,5524,1
805020245,Costa Pacífica,VALLE,CALI-VALLE,4732,COMERCIO,$0.03,$0.00,$0.02,$0.01,$0.01,2021,4512,1
800137370,Bogotá - Cundinamarca,CUNDINAMARCA,SOPO-CUNDINAMARCA,2029,MANUFACTURA,$0.03,$0.01,$0.03,$0.01,$0.02,2021,4819,1
800199889,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,2930,MANUFACTURA,$0.03,$0.00,$0.03,$0.02,$0.01,2021,5255,5
900476153,Otros,CASANARE,VILLANUEVA-CASANARE,4220,CONSTRUCCIÓN,$0.03,$0.00,$0.01,$0.00,$0.01,2021,3101,1
830113227,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,7490,SERVICIOS,$0.03,$0.01,$0.03,$0.01,$0.02,2021,6116,1
901264185,Bogotá - Cundinamarca,CUNDINAMARCA,FUNZA -CUNDINAMARCA,4663,COMERCIO,$0.03,$0.00,$0.01,$0.01,$0.00,2021,4268,1
811033259,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4111,CONSTRUCCIÓN,$0.03,$0.00,$0.08,$0.07,$0.01,2021,6248,1
860530304,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,126,AGROPECUARIO,$0.03,$0.01,$0.13,$0.05,$0.08,2021,3791,1
901036522,Costa Pacífica,VALLE,CALI-VALLE,4511,COMERCIO,$0.03,$0.00,$0.00,$0.00,$0.00,2021,4665,1
890312535,Costa Pacífica,VALLE,CALI-VALLE,1410,MANUFACTURA,$0.03,$0.00,$0.04,$0.03,$0.01,2021,4374,1
806012958,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,8699,SERVICIOS,$0.03,$0.00,$0.03,$0.01,$0.01,2021,5015,2
802021644,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4774,COMERCIO,$0.03,$0.00,$0.01,$0.00,$0.00,2021,6037,1
802003931,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,2511,MANUFACTURA,$0.03,$0.00,$0.03,$0.02,$0.01,2021,4723,1
811046191,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,4731,COMERCIO,$0.03,$0.00,$0.01,$0.00,$0.01,2021,5476,1
824004997,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,6499,SERVICIOS,$0.03,$0.01,$0.12,$0.01,$0.11,2021,5115,1
900104023,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,126,AGROPECUARIO,$0.03,$0.01,$0.09,$0.02,$0.07,2021,4724,1
891200642,Costa Pacífica,NARIÑO,PASTO-NARIÑO,4731,COMERCIO,$0.03,$0.00,$0.02,$0.00,$0.01,2021,5134,1
806008768,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,4312,CONSTRUCCIÓN,$0.03,$0.00,$0.06,$0.02,$0.04,2021,3808,1
804017575,Centro - Oriente,SANTANDER,GIRON-SANTANDER,4644,COMERCIO,$0.03,$0.00,$0.03,$0.01,$0.03,2021,6228,1
900040831,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,2100,MANUFACTURA,$0.03,$0.00,$0.03,$0.02,$0.01,2021,7477,1
830141304,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4645,COMERCIO,$0.03,$0.00,$0.02,$0.01,$0.01,2021,4932,1
900365409,Antioquia,ANTIOQUIA,SABANETA -ANTIOQUIA,4771,COMERCIO,$0.03,$0.00,$0.01,$0.01,$0.00,2021,5711,1
817004766,Costa Pacífica,CAUCA,VILLA-RICA-CAUCA-CAUCA,1811,MANUFACTURA,$0.03,$0.00,$0.04,$0.02,$0.02,2021,4038,1
900449259,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6494,SERVICIOS,$0.03,-$0.01,$0.06,$0.06,-$0.01,2021,5040,1
890117431,Costa Atlántica,ATLANTICO,BARANOA-ATLANTICO,4663,COMERCIO,$0.03,$0.00,$0.07,$0.03,$0.03,2021,4804,1
900979419,Costa Pacífica,VALLE,CALI-VALLE,4632,COMERCIO,$0.03,$0.00,$0.01,$0.01,$0.00,2021,5426,1
901147123,Centro - Oriente,SANTANDER,GIRON-SANTANDER,4631,COMERCIO,$0.03,$0.00,$0.01,$0.01,$0.00,2021,4685,1
900031681,Costa Pacífica,VALLE,CALI-VALLE,161,AGROPECUARIO,$0.03,-$0.00,$0.01,$0.01,-$0.00,2021,5680,1
800188756,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4663,COMERCIO,$0.03,$0.00,$0.01,$0.01,$0.00,2021,5620,1
860029237,Bogotá - Cundinamarca,CUNDINAMARCA,FUNZA -CUNDINAMARCA,2100,MANUFACTURA,$0.03,$0.01,$0.05,$0.02,$0.03,2021,7808,1
830010484,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4690,COMERCIO,$0.03,$0.00,$0.02,$0.01,$0.01,2021,6154,1
901150690,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C-BOGOTA D.C.,4111,CONSTRUCCIÓN,$0.03,$0.00,$0.01,$0.01,$0.00,2021,10209,1
800011207,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,2011,MANUFACTURA,$0.03,$0.00,$0.03,$0.01,$0.02,2021,5281,1
900397334,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4210,CONSTRUCCIÓN,$0.03,$0.00,$0.07,$0.04,$0.03,2021,4180,1
815004821,Costa Pacífica,VALLE,CANDELARIA-VALLE,1040,MANUFACTURA,$0.03,$0.00,$0.03,$0.02,$0.01,2021,4226,1
800151054,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4290,CONSTRUCCIÓN,$0.03,$0.00,$0.05,$0.04,$0.02,2021,4462,1
900685603,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,6494,SERVICIOS,$0.03,$0.00,$0.01,$0.00,$0.01,2021,4112,1
900251401,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,$0.03,$0.00,$0.06,$0.04,$0.02,2021,6711,1
900180747,Costa Pacífica,NARIÑO,TUMACO-NARIÑO,8621,SERVICIOS,$0.03,$0.00,$0.02,$0.00,$0.02,2021,6101,2
901222456,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C-BOGOTA D.C.,7010,SERVICIOS,$0.03,$0.02,$0.03,$0.00,$0.02,2021,10210,1
800205946,Bogotá - Cundinamarca,CUNDINAMARCA,FUNZA -CUNDINAMARCA,2229,MANUFACTURA,$0.03,$0.00,$0.03,$0.02,$0.02,2021,4755,1
832010819,Bogotá - Cundinamarca,CUNDINAMARCA,CAJICA-CUNDINAMARCA,2011,MANUFACTURA,$0.03,$0.00,$0.03,$0.02,$0.02,2021,5718,1
830038757,Bogotá - Cundinamarca,CUNDINAMARCA,FUNZA -CUNDINAMARCA,4664,COMERCIO,$0.03,$0.00,$0.01,$0.01,$0.01,2021,4285,1
900020258,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4645,COMERCIO,$0.03,$0.01,$0.02,$0.00,$0.02,2021,4825,1
830118415,Bogotá - Cundinamarca,CUNDINAMARCA,CAJICA-CUNDINAMARCA,4620,COMERCIO,$0.03,$0.00,$0.01,$0.00,$0.00,2021,4492,1
900042579,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4220,CONSTRUCCIÓN,$0.03,$0.00,$0.02,$0.01,$0.01,2021,4732,1
900340748,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,910,MINERO,$0.03,$0.00,$0.06,$0.03,$0.03,2021,2889,1
900968387,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,6613,SERVICIOS,$0.03,$0.04,$0.55,$0.00,$0.55,2021,6568,1
900682557,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C-BOGOTA D.C.,7010,SERVICIOS,$0.03,$0.02,$0.02,$0.00,$0.02,2021,10211,1
811035875,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,9603,SERVICIOS,$0.03,$0.00,$0.02,$0.01,$0.01,2021,5815,1
811017920,Antioquia,ANTIOQUIA,GIRARDOTA -ANTIOQUIA,1081,MANUFACTURA,$0.03,$0.00,$0.03,$0.02,$0.01,2021,4917,1
900247961,Centro - Oriente,NORTE DE SANTANDER,CUCUTA-NORTE DE SANTANDER,4290,CONSTRUCCIÓN,$0.03,$0.00,$0.01,$0.00,$0.01,2021,4428,1
800153677,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C-BOGOTA D.C.,4663,COMERCIO,$0.03,$0.00,$0.04,$0.02,$0.02,2021,10212,1
811027733,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,1011,MANUFACTURA,$0.03,$0.00,$0.01,$0.00,$0.00,2021,6219,1
901076394,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,4731,COMERCIO,$0.03,$0.00,$0.00,$0.00,$0.00,2021,5606,1
860009807,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,9312,SERVICIOS,$0.03,$0.00,$0.04,$0.04,$0.00,2021,5641,1
900442709,Bogotá - Cundinamarca,CUNDINAMARCA,COTA -CUNDINAMARCA,4610,COMERCIO,$0.03,$0.00,$0.03,$0.00,$0.02,2021,4792,1
900365660,Eje Cafetero,RISARALDA,DOSQUEBRADAS-RISARALDA,4631,COMERCIO,$0.03,$0.00,$0.01,$0.01,$0.00,2021,4631,1
900479120,Centro - Oriente,SANTANDER,BARRANCABERMEJA-SANTANDER,4761,COMERCIO,$0.03,$0.00,$0.02,$0.01,$0.01,2021,3818,1
860070512,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,122,AGROPECUARIO,$0.03,$0.00,$0.04,$0.01,$0.04,2021,5289,1
811025837,Antioquia,ANTIOQUIA,APARTADO-ANTIOQUIA,4631,COMERCIO,$0.03,$0.00,$0.00,$0.00,$0.00,2021,5729,1
802001786,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4659,COMERCIO,$0.03,$0.00,$0.03,$0.00,$0.03,2021,6654,1
860353573,Centro - Oriente,BOYACA,SOCHA-BOYACA,510,MINERO,$0.03,$0.00,$0.02,$0.01,$0.01,2021,5103,1
892115009,Costa Atlántica,LA GUAJIRA,RIOHACHA-LA GUAJIRA,8610,SERVICIOS,$0.03,$0.00,$0.08,$0.02,$0.06,2021,5198,2
830097673,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8299,SERVICIOS,$0.03,$0.00,$0.02,$0.01,$0.01,2021,5354,1
900291461,Antioquia,ANTIOQUIA,LA-ESTRELLA -ANTIOQUIA,4731,COMERCIO,$0.03,$0.00,$0.01,$0.00,$0.01,2021,5674,1
890920025,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,2229,MANUFACTURA,$0.03,$0.00,$0.02,$0.01,$0.01,2021,4981,1
860048647,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C-BOGOTA D.C.,4111,CONSTRUCCIÓN,$0.03,$0.00,$0.00,$0.00,$0.00,2021,10213,1
830069726,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,2023,MANUFACTURA,$0.03,$0.00,$0.03,$0.01,$0.02,2021,5330,1
805007404,Costa Pacífica,VALLE,CALI-VALLE,2512,MANUFACTURA,$0.03,$0.00,$0.03,$0.02,$0.01,2021,5014,1
830076285,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4711,COMERCIO,$0.03,$0.00,$0.01,$0.00,$0.00,2021,5163,1
890903357,Antioquia,ANTIOQUIA,SABANETA -ANTIOQUIA,510,MINERO,$0.03,$0.00,$0.06,$0.06,$0.00,2021,4559,1
899999147,Bogotá - Cundinamarca,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE-CUNDINAMARCA,8610,SERVICIOS,$0.03,$0.00,$0.05,$0.02,$0.03,2021,5958,2
830011060,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4722,COMERCIO,$0.03,-$0.00,$0.05,$0.08,-$0.02,2021,4443,1
900033883,Bogotá - Cundinamarca,CUNDINAMARCA,FUNZA -CUNDINAMARCA,4664,COMERCIO,$0.03,$0.00,$0.03,$0.02,$0.00,2021,4597,1
900334025,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,8010,SERVICIOS,$0.03,$0.00,$0.01,$0.00,$0.00,2021,5311,5
860007760,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,8610,SERVICIOS,$0.03,$0.00,$0.10,$0.00,$0.10,2021,5511,2
830116891,Bogotá - Cundinamarca,CUNDINAMARCA,COTA-CUNDINAMARCA,4290,CONSTRUCCIÓN,$0.03,$0.00,$0.02,$0.01,$0.01,2021,10214,1
819004070,Costa Atlántica,MAGDALENA,SANTA MARTA-MAGDALENA,8621,SERVICIOS,$0.03,-$0.00,$0.03,$0.02,$0.00,2021,4869,2
800089663,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4774,COMERCIO,$0.03,$0.00,$0.03,$0.02,$0.02,2021,4415,1
901158368,Costa Atlántica,ATLANTICO,SABANALARGA-ATLANTICO,4541,COMERCIO,$0.03,$0.00,$0.01,$0.01,$0.00,2021,5011,1
890116998,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4290,CONSTRUCCIÓN,$0.03,$0.00,$0.03,$0.01,$0.02,2021,9977,1
830007229,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C-BOGOTA D.C.,8621,SERVICIOS,$0.03,$0.00,$0.06,$0.05,$0.01,2021,10215,2
830047411,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,5611,SERVICIOS,$0.03,$0.00,$0.02,$0.01,$0.01,2021,4420,1
830029932,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4663,COMERCIO,$0.03,$0.00,$0.00,$0.00,$0.00,2021,5087,1
901029251,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4321,CONSTRUCCIÓN,$0.03,$0.00,$0.03,$0.02,$0.00,2021,3666,1
901084632,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C-BOGOTA D.C.,6810,SERVICIOS,$0.03,$0.03,$0.09,$0.01,$0.08,2021,10216,1
900370462,Otros,META,VILLAVICENCIO-META,4711,COMERCIO,$0.03,$0.00,$0.00,$0.00,$0.00,2021,5051,1
900268802,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,126,AGROPECUARIO,$0.03,$0.01,$0.04,$0.01,$0.03,2021,4487,1
800210556,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,5320,SERVICIOS,$0.03,$0.00,$0.01,$0.01,$0.00,2021,4079,1
900458729,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4773,COMERCIO,$0.03,$0.00,$0.02,$0.00,$0.02,2021,5541,1
860511124,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6493,SERVICIOS,$0.03,$0.01,$0.05,$0.02,$0.03,2021,5261,1
817000717,Costa Pacífica,CAUCA,GUACHENÉ-CAUCA,2432,MANUFACTURA,$0.03,$0.00,$0.02,$0.01,$0.01,2021,4411,1
830101476,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8010,SERVICIOS,$0.03,$0.00,$0.02,$0.01,$0.01,2021,4943,5
900915627,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4111,CONSTRUCCIÓN,$0.03,$0.00,$0.01,$0.00,$0.01,2021,10217,1
900251493,Costa Pacífica,NARIÑO,PASTO-NARIÑO,4731,COMERCIO,$0.03,$0.00,$0.02,$0.01,$0.01,2021,4964,1
901345953,Costa Pacífica,VALLE,CALI-VALLE,6920,SERVICIOS,$0.03,$0.00,$0.02,$0.01,$0.01,2021,5364,1
800146679,Eje Cafetero,RISARALDA,PEREIRA-RISARALDA,8610,SERVICIOS,$0.03,$0.00,$0.02,$0.01,$0.01,2021,5742,1
800039813,Bogotá - Cundinamarca,CUNDINAMARCA,FUNZA -CUNDINAMARCA,2229,MANUFACTURA,$0.03,$0.00,$0.01,$0.00,$0.01,2021,5351,1
826002803,Centro - Oriente,BOYACA,DUITAMA-BOYACA,2410,MANUFACTURA,$0.03,$0.00,$0.03,$0.03,$0.00,2021,3969,1
890984002,Antioquia,ANTIOQUIA,SABANETA -ANTIOQUIA,8621,SERVICIOS,$0.03,-$0.00,$0.06,$0.00,$0.06,2021,5499,2
800195190,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1082,MANUFACTURA,$0.03,-$0.00,$0.05,$0.05,-$0.00,2021,4510,1
901011395,Costa Pacífica,CAUCA,POPAYAN-CAUCA,8621,SERVICIOS,$0.03,$0.00,$0.02,$0.01,$0.01,2021,6392,2
900951939,Costa Atlántica,CESAR,AGUACHICA-CESAR,4773,COMERCIO,$0.03,$0.00,$0.03,$0.03,$0.01,2021,10218,2
900168679,Costa Pacífica,VALLE,RESTREPO-VALLE,8621,SERVICIOS,$0.03,$0.01,$0.02,$0.01,$0.01,2021,8217,2
900431015,Costa Atlántica,MAGDALENA,SANTA MARTA-MAGDALENA,4711,COMERCIO,$0.03,$0.00,$0.00,$0.00,$0.00,2021,4924,1
830026496,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4641,COMERCIO,$0.03,$0.00,$0.03,$0.02,$0.02,2021,5831,1
800034614,Costa Pacífica,VALLE,CALI-VALLE,4759,COMERCIO,$0.03,$0.00,$0.02,$0.01,$0.01,2021,5310,1
900431550,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,8621,SERVICIOS,$0.03,$0.00,$0.02,$0.02,$0.01,2021,5172,2
900370081,Otros,META,VILLAVICENCIO-META,4290,CONSTRUCCIÓN,$0.03,$0.00,$0.01,$0.00,$0.01,2021,6384,1
800013536,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C-BOGOTA D.C.,6810,SERVICIOS,$0.03,-$0.00,$0.02,$0.01,$0.01,2021,10219,1
802000646,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,6613,SERVICIOS,$0.03,$0.03,$0.33,$0.03,$0.30,2021,10220,1
901123428,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4659,COMERCIO,$0.03,$0.01,$0.10,$0.10,-$0.01,2021,5006,1
900436301,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,$0.03,-$0.00,$0.05,$0.05,$0.00,2021,4544,1
830114072,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4631,COMERCIO,$0.03,$0.00,$0.02,$0.01,$0.01,2021,4930,1
900434392,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,126,AGROPECUARIO,$0.03,$0.01,$0.03,$0.01,$0.02,2021,4721,1
900449939,Otros,META,VILLAVICENCIO-META,4390,CONSTRUCCIÓN,$0.03,$0.00,$0.02,$0.00,$0.01,2021,7637,1
830058387,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C-BOGOTA D.C.,7820,SERVICIOS,$0.03,$0.00,$0.00,$0.00,$0.00,2021,10221,1
900528103,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,7111,CONSTRUCCIÓN,$0.03,$0.01,$0.03,$0.01,$0.02,2021,5061,1
800018488,Otros,TOLIMA,ESPINAL-TOLIMA,2021,MANUFACTURA,$0.03,$0.00,$0.06,$0.02,$0.04,2021,4823,1
900203293,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4645,COMERCIO,$0.03,$0.00,$0.03,$0.00,$0.02,2021,4676,1
900133780,Otros,HUILA,CAMPOALEGRE-HUILA,1051,MANUFACTURA,$0.03,$0.00,$0.02,$0.02,$0.01,2021,4933,1
900309701,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4632,COMERCIO,$0.03,$0.00,$0.02,$0.01,$0.01,2021,3793,1
900939798,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,7710,SERVICIOS,$0.03,$0.00,$0.15,$0.13,$0.02,2021,4323,1
